stop_id,stop_code,stop_name,stop_lat,stop_lon
1330,10126,"GALERIA DOMINIKAŃSKA",51.1060888000,17.0380072600
1331,16713,"Marcepanowa",51.0617578900,16.9758113000
1332,16706,"Marcepanowa",51.0623652800,16.9763931500
1334,326927,"Wilczyce - Sosnowa",51.1303243000,17.1627968800
1335,326928,"Wilczyce - Sosnowa",51.1305055300,17.1633281000
1336,18350,"Owczarska",51.1517139500,16.8646837100
1337,18349,"Owczarska",51.1527587700,16.8635621500
1339,18533,"Brodzka",51.1575745900,16.9240635500
1343,11231,"Uniwersytet Ekonomiczny",51.0898889600,17.0286671900
1344,11232,"Uniwersytet Ekonomiczny",51.0891316000,17.0284641700
1345,11658,"Aleja Pracy",51.0913845800,16.9867018500
1346,11657,"Aleja Pracy",51.0917529900,16.9852588200
1351,25005,"Armii Krajowej",51.0875014300,17.0682828700
1352,25006,"Armii Krajowej",51.0868913000,17.0693732600
1353,12406,"Bajana",51.1306069200,16.9672487900
1354,12405,"Bajana",51.1307276200,16.9671791900
1355,23010,"Bałtycka",51.1377841200,17.0301744800
1356,23009,"Bałtycka",51.1370151400,17.0298151300
1357,21013,"BARDZKA",51.0829166600,17.0504896100
1359,24013,"Bociania",51.1297322500,17.0980540600
1360,24014,"Bociania",51.1298715700,17.0978813500
1361,16406,"Braterska",51.0676164600,16.9995540000
1362,16405,"Braterska",51.0676757400,16.9992089800
1363,23014,"Broniewskiego",51.1353023000,17.0363349100
1364,23013,"Broniewskiego",51.1353940300,17.0364704500
1365,20630,"Mosty Warszawskie",51.1284732000,17.0545791400
1366,20629,"Mosty Warszawskie",51.1283805300,17.0546427100
1367,20825,"Bujwida",51.1133631600,17.0669058200
1368,20826,"Bujwida",51.1136338100,17.0674990400
1369,11602,"Bzowa",51.0976059800,16.9926512100
1370,11601,"Bzowa",51.0976122400,16.9919245600
1371,24409,"Chełmońskiego",51.1037567700,17.0909274000
1372,24410,"Chełmońskiego",51.1038835600,17.0907119500
1373,24203,"Chopina",51.1167369100,17.0816246200
1374,24204,"Chopina",51.1168782100,17.0819947300
1375,11609,"GRABISZYŃSKA (Cmentarz)",51.0903793300,16.9767377500
1376,11610,"GRABISZYŃSKA (Cmentarz)",51.0905846700,16.9769745800
1377,23008,"OSOBOWICKA (Cmentarz)",51.1350718600,17.0057431500
1378,23007,"OSOBOWICKA (Cmentarz)",51.1351730000,17.0056344200
1379,20632,"Daszyńskiego",51.1267406800,17.0484465900
1380,20631,"Daszyńskiego",51.1263300000,17.0476616300
1383,12402,"DH Astra",51.1279632400,16.9762310900
1384,12401,"DH Astra",51.1281382200,16.9760575700
1385,10651,"Dmowskiego",51.1164495600,17.0247823500
1386,10652,"Dmowskiego",51.1162438800,17.0247238200
1387,10411,"Dolmed",51.1141388300,17.0023525400
1388,20612,"Dubois",51.1170930400,17.0339673900
1389,20611,"Dubois",51.1172784300,17.0342973300
1390,20269,"DWORZEC GŁ. PKP",51.0996270300,17.0351616700
1391,10223,"DWORZEC GŁ. PKP",51.1007290600,17.0360707800
1392,20268,"DWORZEC GŁ. PKP",51.0996927600,17.0355198300
1393,10268,"DWORZEC GŁ. PKP",51.1000018600,17.0353093500
1394,20267,"DWORZEC GŁ. PKP",51.0996462200,17.0372634900
1395,10226,"DWORZEC GŁ. PKP",51.0999048600,17.0338842900
1396,20609,"DWORZEC NADODRZE",51.1242294000,17.0350092500
1397,11001,"DWORZEC AUTOBUSOWY",51.0971226700,17.0326441800
1398,21002,"DWORZEC AUTOBUSOWY",51.0974641500,17.0327766200
1399,21003,"Dyrekcyjna",51.0953174900,17.0327070300
1402,21004,"Dyrekcyjna",51.0940902800,17.0337646200
1405,11406,"Fadroma",51.0984416500,16.9961696100
1406,11405,"Fadroma",51.0984846500,16.9961321000
1407,11660,"FAT",51.0940732600,16.9803276600
1408,11659,"FAT",51.0942408000,16.9803286000
1409,11606,"FAT",51.0947030200,16.9809392200
1410,11605,"FAT",51.0947666500,16.9807672900
1411,11607,"Fiołkowa",51.0921059300,16.9774910100
1412,11608,"Fiołkowa",51.0922952900,16.9777138000
1413,11452,"Gajowicka",51.0881765000,17.0056747900
1414,11451,"Gajowicka",51.0879790300,17.0067096800
1417,10022,"GALERIA DOMINIKAŃSKA",51.1084040300,17.0385789900
1418,10021,"GALERIA DOMINIKAŃSKA",51.1085289400,17.0387010800
1419,10031,"GALERIA DOMINIKAŃSKA",51.1076112400,17.0396368400
1420,10032,"GALERIA DOMINIKAŃSKA",51.1076956300,17.0396649200
1421,24011,"Gęsia",51.1318492300,17.0881661100
1422,24012,"Gęsia",51.1318919400,17.0877611700
1423,18002,"Glinianki",51.1379238300,16.9363732100
1424,18001,"Glinianki",51.1380635300,16.9349894600
1425,24211,"Godebskiego",51.1138255300,17.0970024400
1426,24212,"Godebskiego",51.1139412900,17.0979923800
1427,20803,"Górnickiego",51.1162530900,17.0549195300
1428,20804,"Górnickiego",51.1163345900,17.0558727900
1429,10246,"Grabiszyńska",51.1020988200,17.0124409500
1430,10245,"Grabiszyńska",51.1024208700,17.0136450500
1431,18003,"Grabowa",51.1399247800,16.9209347400
1432,18004,"Grabowa",51.1397749600,16.9213887800
1433,20808,"Grunwaldzka",51.1150209000,17.0677333000
1434,20807,"Grunwaldzka",51.1151340100,17.0667623800
1435,11654,"GRABISZYNEK",51.0906694700,16.9889329100
1436,24401,"Hala Stulecia",51.1068946800,17.0737202600
1437,24402,"Hala Stulecia",51.1070882500,17.0734645200
1438,10024,"Hala Targowa",51.1126609800,17.0394104900
1439,10023,"Hala Targowa",51.1127688000,17.0395733100
1440,11209,"HALLERA",51.0867606000,17.0123529300
1441,11210,"HALLERA",51.0859918300,17.0117324300
1442,11252,"HALLERA",51.0865126500,17.0114967300
1443,11201,"Hotel Wrocław",51.0978092500,17.0253910500
1444,11202,"Hotel Wrocław",51.0974777700,17.0251870300
1445,11604,"Hutmen",51.0958967300,16.9857695900
1446,11603,"Hutmen",51.0961267200,16.9859878700
1447,11211,"Jastrzębia",51.0842209300,17.0104920200
1448,11212,"Jastrzębia",51.0836803300,17.0102912500
1449,11235,"Jaworowa",51.0815133800,17.0225904300
1450,11236,"Jaworowa",51.0809699500,17.0222274100
1451,16408,"Sąsiedzka",51.0667437300,16.9946541100
1452,16407,"Sąsiedzka",51.0668736000,16.9948905000
1453,20626,"Jedności Narodowej",51.1215486000,17.0434567500
1454,20625,"Jedności Narodowej",51.1216704300,17.0437230400
1455,18012,"Jeleniogórska",51.1451916100,16.8784282200
1456,18011,"Jeleniogórska",51.1453345700,16.8780290600
1457,21005,"Joannitów",51.0933772400,17.0361176600
1459,10011,"Oławska",51.1086347800,17.0339872300
1460,21011,"Kamienna",51.0849131600,17.0484029500
1461,21012,"Kamienna",51.0863024900,17.0468284400
1464,23016,"Kamieńskiego",51.1407474500,17.0321338600
1465,23015,"Kamieńskiego",51.1409766200,17.0322222300
1466,24205,"Karłowicza",51.1169145100,17.0860589800
1467,24206,"Karłowicza",51.1170463300,17.0864598400
1468,25009,"Karwińska",51.0819435600,17.0769604500
1469,25010,"Karwińska",51.0820457700,17.0769832000
1470,20812,"Katedra",51.1133172200,17.0500348600
1471,20811,"Katedra",51.1134442000,17.0502179500
1472,20809,"Katedra",51.1142165900,17.0504584200
1473,20810,"Katedra",51.1136256800,17.0521276900
1474,23018,"Kępińska",51.1442051000,17.0310752200
1475,23017,"Kępińska",51.1442188300,17.0312330000
1476,24007,"Kętrzyńska",51.1308779600,17.0744822500
1477,24008,"Kętrzyńska",51.1309653600,17.0740608700
1478,10606,"Kleczkowska",51.1272838100,17.0275841500
1479,10605,"Kleczkowska",51.1267293200,17.0279064000
1480,21019,"Klimasa",51.0800034400,17.0625517600
1481,21020,"Klimasa",51.0801847400,17.0626517100
1482,20817,"Kliniki",51.1095058500,17.0652826500
1483,20818,"Kliniki",51.1094524000,17.0661215100
1484,16410,"KLECINA",51.0656686300,16.9873501300
1486,20261,"Komuny Paryskiej",51.1017259800,17.0461160400
1487,20262,"Komuny Paryskiej",51.1022548400,17.0466215400
1488,24222,"Kopernika",51.1124498000,17.0854671100
1489,24221,"Kopernika",51.1119911300,17.0848445100
1490,20263,"Kościuszki",51.1001978000,17.0452882600
1491,20264,"Kościuszki",51.1002161400,17.0454389000
1495,24003,"KROMERA",51.1316622500,17.0652258100
1496,11215,"KRZYKI",51.0747356600,17.0070886800
1497,11216,"KRZYKI",51.0748613600,17.0072281800
1498,25014,"KSIĘŻE MAŁE",51.0772781900,17.0840056000
1499,24010,"Kwidzyńska",51.1316188000,17.0794718900
1500,24009,"Kwidzyńska",51.1315553500,17.0796554100
1501,12206,"Kwiska",51.1252752500,16.9834276700
1502,12205,"Kwiska",51.1254882000,16.9832065900
1504,20821,"most Grunwaldzki",51.1101381200,17.0554933300
1505,20822,"most Grunwaldzki",51.1102121600,17.0553848800
1506,23002,"most Osobowicki",51.1330474500,17.0275404900
1507,23001,"most Osobowicki",51.1331639300,17.0263515200
1508,10650,"mosty Mieszczańskie",51.1176037300,17.0248939600
1509,10649,"mosty Mieszczańskie",51.1175254100,17.0255051600
1510,12204,"Małopanewska",51.1236660200,16.9877389400
1511,12203,"Małopanewska",51.1238940800,16.9874667700
1512,24422,"Mickiewicza",51.1084091800,17.0717206700
1513,24421,"Mickiewicza",51.1085151700,17.0725707300
1514,11454,"Mielecka",51.0895192000,17.0006031400
1515,11453,"Mielecka",51.0896265800,17.0004196200
1516,10404,"Młodych Techników",51.1127756400,17.0119553900
1517,10403,"Młodych Techników",51.1128750200,17.0119350800
1520,20205,"Na Niskich Łąkach",51.0971004500,17.0560912500
1522,20206,"Na Niskich Łąkach",51.0962539600,17.0565709000
1523,20624,"Na Szańcach",51.1194001600,17.0420180500
1524,10013,"Uniwersytecka",51.1126320200,17.0358535200
1525,12202,"Niedźwiedzia",51.1212930400,16.9936183400
1526,12201,"Niedźwiedzia",51.1214828200,16.9934177900
1527,20628,"Nowowiejska",51.1242391400,17.0448911000
1528,20627,"Nowowiejska",51.1243609700,17.0451328100
1529,21015,"Nyska",51.0829921100,17.0546832000
1530,21016,"Nyska",51.0830575600,17.0544017000
1531,11651,"Ojca Beyzyma",51.0903690000,16.9933187300
1532,11652,"Ojca Beyzyma",51.0904155400,16.9924411100
1533,10053,"Opera",51.1056358700,17.0318566200
1534,10054,"Opera",51.1055157100,17.0320637400
1535,11213,"Orla",51.0801037600,17.0080294800
1536,11214,"Orla",51.0801449600,17.0081865400
1537,23006,"OSOBOWICKA (Cmentarz II)",51.1344896400,17.0112272400
1538,23005,"OSOBOWICKA (Cmentarz II)",51.1345775700,17.0112481600
1539,23204,"OSOBOWICE",51.1373630200,16.9940769000
1541,10271,"pl. Legionów",51.1041631800,17.0225440200
1542,10244,"pl. Legionów",51.1043557400,17.0216153800
1543,10243,"pl. Legionów",51.1048312500,17.0225798600
1544,10272,"pl. Legionów",51.1048549800,17.0217281600
1547,20201,"pl. Wróblewskiego",51.1048849400,17.0483389600
1548,20202,"pl. Wróblewskiego",51.1052627400,17.0480874000
1550,10274,"pl. Orląt Lwowskich",51.1072991700,17.0214432800
1551,10273,"pl. Orląt Lwowskich",51.1073735000,17.0215681200
1554,20203,"pl. Zgody",51.1006037100,17.0533173300
1555,20204,"pl. Zgody",51.0998940500,17.0543140600
1556,25007,"Park Wschodni",51.0848858600,17.0721940500
1557,25008,"Park Wschodni",51.0851935000,17.0720408200
1558,12403,"Park Zachodni",51.1293256100,16.9721211200
1559,12404,"Park Zachodni",51.1294052000,16.9714251000
1560,20614,"Paulińska",51.1209713200,17.0350055400
1561,20613,"Paulińska",51.1202902400,17.0353334500
1564,10232,"Renoma",51.1037495200,17.0306378200
1565,10250,"Renoma",51.1042904300,17.0299979500
1566,11401,"Pereca",51.1010779000,17.0074396800
1567,11402,"Pereca",51.1011168300,17.0079876300
1568,20853,"Piastowska",51.1162081500,17.0609070400
1569,20806,"Piastowska",51.1158164800,17.0614917600
1570,20805,"Piastowska",51.1157841300,17.0601010800
1571,20854,"Piastowska",51.1153658200,17.0608780600
1572,12409,"PILCZYCE",51.1360934100,16.9504506500
1573,12410,"PILCZYCE",51.1359477000,16.9505394800
1574,24411,"Piramowicza",51.1030818500,17.0964061300
1575,24412,"Piramowicza",51.1031808000,17.0963274400
1576,12408,"Metalowców",51.1324884700,16.9582692100
1577,12407,"Metalowców",51.1327735200,16.9574495900
1578,10452,"PL. JANA PAWŁA II",51.1121344400,17.0222294200
1579,10451,"PL. JANA PAWŁA II",51.1122244400,17.0225310600
1580,10402,"PL. JANA PAWŁA II",51.1118939900,17.0206968500
1581,10401,"PL. JANA PAWŁA II",51.1120850000,17.0204875700
1582,10604,"PL. STASZICA",51.1224624500,17.0302590500
1583,10603,"PL. STASZICA",51.1224894900,17.0304965100
1584,20662,"PL. STASZICA",51.1225510300,17.0308837600
1585,20661,"PL. STASZICA",51.1225051400,17.0309683500
1586,20681,"PL. STASZICA",51.1227854600,17.0308200600
1587,20682,"PL. STASZICA",51.1228805000,17.0305476900
1593,10602,"Pomorska",51.1172335900,17.0317555200
1594,10601,"Pomorska",51.1172674600,17.0318991700
1595,10655,"Pomorska",51.1178923100,17.0310019500
1596,10654,"Pomorska",51.1180575500,17.0305601600
1599,21009,"Prudnicka",51.0892028400,17.0450511600
1600,21010,"Prudnicka",51.0900471900,17.0448159600
1601,20851,"Prusa",51.1198444600,17.0563684700
1602,20852,"Prusa",51.1194764100,17.0574045500
1603,16404,"Przyjaźni",51.0685021100,17.0035471700
1604,16403,"Przyjaźni",51.0685463800,17.0032825400
1605,20266,"Pułaskiego",51.0981942500,17.0430250300
1606,20265,"Pułaskiego",51.0982992200,17.0429557600
1609,20813,"Reja",51.1127861300,17.0555646400
1610,20814,"Reja",51.1124185400,17.0569279300
1611,11206,"Rondo",51.0906902300,17.0171240100
1612,11205,"Rondo",51.0911436500,17.0174944400
1614,10006,"Rynek",51.1098340800,17.0265935000
1615,10005,"Rynek",51.1112032800,17.0269481100
1616,10004,"Rynek",51.1097681800,17.0267142700
1617,10003,"Rynek",51.1110477400,17.0269635300
1618,11035,"Sanocka",51.0932815900,17.0302326400
1619,11036,"Sanocka",51.0933931000,17.0304163200
1622,20683,"Słowiańska",51.1234541000,17.0404781200
1623,20666,"Słowiańska",51.1235419100,17.0402172300
1624,20684,"Słowiańska",51.1240703500,17.0428228900
1625,20665,"Słowiańska",51.1236268900,17.0413495500
1626,24414,"Spółdzielcza",51.1022057200,17.1023223200
1627,24413,"Spółdzielcza",51.1022060200,17.1018083900
1628,24207,"Stadion Olimpijski",51.1168749500,17.0898967300
1629,24208,"Stadion Olimpijski",51.1170499000,17.0900227400
1630,11404,"Stalowa",51.0996657800,17.0016518700
1631,11403,"Stalowa",51.0994707600,17.0004263700
1632,11207,"Sztabowa",51.0887388500,17.0146551500
1633,11208,"Sztabowa",51.0881975400,17.0141845400
1634,10413,"Śrubowa",51.1123145200,17.0010884800
1635,10414,"Śrubowa",51.1119743200,17.0003038100
1636,10001,"Świdnicka",51.1072813000,17.0328509900
1637,10002,"Świdnicka",51.1072061900,17.0326635900
1641,16401,"Radio i Telewizja",51.0715518400,17.0057435900
1642,16402,"Radio i Telewizja",51.0717340500,17.0059545500
1643,24407,"Tramwajowa",51.1043278700,17.0842120400
1644,24408,"Tramwajowa",51.1044668200,17.0846699600
1645,21017,"Transbud",51.0836768100,17.0602039000
1646,21018,"Transbud",51.0837238900,17.0596581100
1647,20618,"Trzebnicka",51.1286499100,17.0365318700
1648,20617,"Trzebnicka",51.1281340600,17.0366644300
1649,25001,"Krakowska",51.0933109800,17.0599428100
1650,25002,"Krakowska",51.0931094000,17.0606087300
1651,10015,"Uniwersytet",51.1137562100,17.0323867600
1652,20282,"Urząd Wojewódzki",51.1096733000,17.0477552500
1653,20281,"Urząd Wojewódzki",51.1098023400,17.0479983100
1654,20291,"Urząd Wojewódzki",51.1086103000,17.0499577900
1655,20292,"Urząd Wojewódzki",51.1086373700,17.0495530400
1660,11233,"Wiśniowa",51.0843577600,17.0252801300
1661,11234,"Wiśniowa",51.0835196100,17.0246700500
1664,18010,"Wschowska",51.1447810300,16.8817250400
1665,18009,"Wschowska",51.1449086300,16.8814493900
1666,20670,"Wyszyńskiego",51.1219185200,17.0529416500
1667,20669,"Wyszyńskiego",51.1223239800,17.0518703600
1668,10408,"ZACHODNIA (Stacja kolejowa)",51.1163976900,17.0004091800
1669,10407,"ZACHODNIA (Stacja kolejowa)",51.1166283300,17.0003626000
1671,18008,"Złotnicka",51.1437594200,16.8899994500
1672,18007,"Złotnicka",51.1438728600,16.8897977600
1673,24403,"ZOO",51.1056143300,17.0774178600
1674,24404,"ZOO",51.1055608100,17.0778982000
1679,10412,"Dolmed",51.1143586600,17.0026600700
1680,20616,"DWORZEC NADODRZE",51.1248409500,17.0348163400
1681,21008,"Gajowa",51.0919339700,17.0399381800
1682,21007,"Gajowa",51.0917812800,17.0399864400
1684,24416,"BISKUPIN",51.1012573000,17.1091415100
1688,10104,"Rynek",51.1119722800,17.0272170900
1701,24728,"Volvo - brama II",51.1185418700,17.1105157600
1702,326181,"Bąków",51.2118746500,17.1559569700
1703,326180,"Bąków",51.2122069600,17.1561533700
1704,18389,"RUBCZAKA (Stacja kolejowa)",51.1433057600,16.8663781800
1705,18390,"RUBCZAKA (Stacja kolejowa)",51.1430309700,16.8668989700
1706,326161,"Raków - skrzyżowanie",51.1681695900,17.2770499400
1707,20901,"Ogród Botaniczny",51.1165508400,17.0523867300
1708,20831,"Ogród Botaniczny",51.1161181000,17.0510732200
1709,20802,"Ogród Botaniczny",51.1168194200,17.0502544400
1710,20801,"Ogród Botaniczny",51.1165953300,17.0520642200
1711,18727,"Łososiowicka",51.1760047700,16.8808492600
1712,18728,"Łososiowicka",51.1757095400,16.8811538800
1715,16715,"Słoneczna",51.0588267100,16.9737796700
1716,16714,"Słoneczna",51.0600289200,16.9747878000
1717,326136,"Januszkowice - Wierzbowa",51.2269374400,17.2356982800
1718,326135,"Januszkowice - Wierzbowa",51.2271375900,17.2350735700
1719,11731,"GRABISZYŃSKA (Cmentarz II)",51.0881142500,16.9756586700
1722,326198,"Godzieszowa",51.2410059500,17.1302937100
1731,326192,"Bukowina",51.2106390000,17.1402960000
1740,120820,"PL. GRUNWALDZKI",51.1116205100,17.0600864200
1741,120823,"PL. GRUNWALDZKI",51.1117002800,17.0604315100
1742,120824,"PL. GRUNWALDZKI",51.1114348700,17.0598402600
1743,120815,"PL. GRUNWALDZKI",51.1114382700,17.0603531000
1746,20820,"PL. GRUNWALDZKI",51.1116227600,17.0599651200
1747,20823,"PL. GRUNWALDZKI",51.1116106300,17.0604342000
1748,20824,"PL. GRUNWALDZKI",51.1114443900,17.0599596000
1749,20815,"PL. GRUNWALDZKI",51.1114516500,17.0605291900
1750,20855,"PL. GRUNWALDZKI",51.1111411000,17.0611932900
1751,20816,"PL. GRUNWALDZKI",51.1111569000,17.0614648300
1753,120822,"most Grunwaldzki",51.1101360600,17.0550925200
1754,18731,"Małomicka",51.1666983700,16.8875611400
1755,18730,"Małomicka",51.1668052400,16.8867304900
1757,18204,"LEŚNICA",51.1446892600,16.8723451000
1759,12903,"KUŹNIKI",51.1233022100,16.9501394500
1761,911925,"Wilkszyn",51.1916960200,16.8630244500
1762,25514,"Zalewowa",51.0908089200,17.1345731600
1764,12510,"Rękodzielnicza",51.1362357200,16.9603393900
1766,21137,"Morwowa",51.0765464300,17.0531701700
1767,20634,"Nowowiejska",51.1239173100,17.0441528000
1773,23024,"Kamieńskiego",51.1395513400,17.0315652400
1774,23023,"Kamieńskiego",51.1395550400,17.0317598400
1776,18364,"Mokrzańska",51.1478543200,16.8538955900
1777,18362,"Krępicka",51.1512331000,16.8563744500
1778,18361,"Krępicka",51.1513831800,16.8561835800
1779,18363,"Krępicka",51.1505124500,16.8552577400
1780,18303,"Zajazdowa",51.1480948200,16.8653655100
1781,18304,"Zajazdowa",51.1478387100,16.8656115900
1782,120615,"DWORZEC NADODRZE",51.1247465500,17.0348941700
1783,11319,"Gwiaździsta",51.0995503700,17.0262885600
1791,17311,"MIŃSKA (Rondo Rotm. Pileckiego)",51.1053093900,16.9489282600
1795,24501,"Hala Stulecia",51.1070399600,17.0728323200
1800,23102,"most Osobowicki",51.1330231600,17.0261839300
1802,12100,"Strzegomska 56",51.1142978400,16.9846409700
1803,29118,"Bierutowska 75",51.1557581400,17.1399840800
1804,29117,"Bierutowska 75",51.1559648100,17.1406814300
1807,20619,"DWORZEC NADODRZE",51.1243152200,17.0339979800
1808,20620,"DWORZEC NADODRZE",51.1243923100,17.0340215600
1809,12509,"Rękodzielnicza",51.1370464900,16.9578851800
1813,10521,"Szczepin",51.1176376900,17.0064837400
1815,23723,"Bagatela",51.1527626500,17.0693892200
1816,16721,"Połabian",51.0562372400,16.9704749500
1817,16720,"Połabian",51.0567143100,16.9713183600
1818,25314,"BIEŃKOWICE",51.0477088500,17.0910195600
1819,24102,"KROMERA",51.1316473700,17.0626302400
1820,29505,"Przedwiośnie (Stacja kolejowa)",51.1604270700,17.1224171100
1822,723956,"Wysoka-Chabrowa",51.0479177100,17.0039897400
1823,723955,"Wysoka-Chabrowa",51.0480900600,17.0035423900
1865,17312,"MIŃSKA (Rondo Rotm. Pileckiego)",51.1060820400,16.9501998000
1868,20615,"DWORZEC NADODRZE",51.1247491800,17.0349755900
1869,20610,"DWORZEC NADODRZE",51.1243144200,17.0350332100
1874,20715,"DWORZEC NADODRZE",51.1247390100,17.0338341400
1876,26327,"Ożynowa",51.0643969800,17.0094561800
1877,26328,"Ożynowa",51.0649495100,17.0099101300
1878,26113,"Tunelowa",51.0648777300,17.0654839500
1879,26114,"Tunelowa",51.0651283100,17.0646960900
1882,25317,"Park Brochowski",51.0627158000,17.0758671600
1883,25318,"Park Brochowski",51.0632764400,17.0748639300
1889,17124,"Al. Piastów",51.0769633100,16.9803621400
1892,24111,"KROMERA",51.1317652000,17.0652074000
1894,24141,"KROMERA",51.1320221100,17.0656813700
1897,24002,"KROMERA",51.1317605400,17.0651457600
1900,124202,"Kochanowskiego",51.1150654000,17.0732761300
1901,124201,"Kochanowskiego",51.1151273100,17.0737479000
1902,24202,"Kochanowskiego",51.1151185900,17.0734512800
1903,24201,"Kochanowskiego",51.1150627500,17.0736171000
1906,17120,"POCZTA POLSKA",51.0870806000,16.9489530200
1910,18375,"Hartmana",51.1599490000,16.8771594500
1911,18376,"Hartmana",51.1603831800,16.8774650100
1951,11741,"Aleja Wędrowców",51.0879861000,16.9918824300
1952,11742,"Aleja Wędrowców",51.0886740900,16.9923010800
1958,12531,"PILCZYCE",51.1366514700,16.9480223600
1962,17105,"Wiejska",51.0770027600,16.9641515900
1963,17104,"Wiejska",51.0776360200,16.9639160200
1964,17113,"Adamieckiego",51.0732833300,16.9636527200
1965,17109,"Stanki",51.0761615000,16.9738343600
1967,17102,"Solskiego",51.0817903600,16.9686697900
1970,25519,"Opatowicka nr 127",51.0919275700,17.1330333800
1971,25518,"Opatowicka nr 127",51.0921835800,17.1329421700
1972,329119,"DOMASZCZYN",51.1884225400,17.1667020700
1973,329118,"DOMASZCZYN",51.1882201600,17.1665478900
1976,329121,"Domaszczyn-Trzebnicka",51.1888024500,17.1639788600
1977,329123,"Domaszczyn-Dębowa",51.1962510000,17.1521040000
1978,329124,"Domaszczyn-Dębowa",51.1961300000,17.1517390000
1979,326197,"Bukowina",51.2105750000,17.1402640000
1981,12302,"Niedźwiedzia",51.1211590400,16.9934766400
1982,21136,"BARDZKA (Cmentarz)",51.0732655400,17.0532944900
1983,21135,"BARDZKA (Cmentarz)",51.0723033200,17.0529123100
1984,120825,"Bujwida",51.1133642500,17.0667942100
1997,111404,"Stalowa",51.0995606500,17.0006904600
1998,11504,"Stalowa",51.0992164700,17.0012542200
1999,326178,"Michałowice",51.2324810100,17.2148362700
2000,326179,"Michałowice",51.2326544300,17.2141080600
2006,326116,"Łosice",51.2167629100,17.2034928700
2007,326115,"Łosice",51.2167915200,17.2037260100
2008,326133,"Łosice",51.2177854700,17.2059591000
2009,326134,"Łosice",51.2179376000,17.2055309500
2010,11368,"PARK POŁUDNIOWY",51.0726200500,17.0107435600
2011,11367,"PARK POŁUDNIOWY",51.0724375500,17.0109098700
2013,29321,"Szewczenki",51.1417840800,17.1254692100
2018,23167,"Gąsiorowskiego",51.1438550100,17.0397542700
2019,23168,"Gąsiorowskiego",51.1442212600,17.0399977900
2023,18534,"Suwalska",51.1517722600,16.9271541000
2024,18535,"Suwalska",51.1522513600,16.9268182400
2025,23534,"Kominiarska-plac sportowy",51.1753141900,17.0116024200
2026,23533,"Kominiarska-plac sportowy",51.1755878100,17.0124025000
2028,20906,"pl. Bema",51.1175134300,17.0410420900
2029,120621,"pl. Bema",51.1175088800,17.0421978100
2031,20621,"pl. Bema",51.1175025900,17.0421169100
2032,20658,"pl. Bema",51.1173949200,17.0409097100
2033,20657,"pl. Bema",51.1170872500,17.0432679700
2034,20622,"pl. Bema",51.1166631500,17.0417125500
2035,26301,"Przystankowa",51.0700097100,17.0321837600
2036,26303,"Wojszyce",51.0653971400,17.0322254200
2037,26306,"Parafialna",51.0631572800,17.0322484500
2038,26305,"Parafialna",51.0618126800,17.0322664300
2039,26333,"Parafialna",51.0622635700,17.0312163100
2040,98360,"Las Mokrzański",51.1759061700,16.8335489400
2041,20623,"Na Szańcach",51.1189024500,17.0420412600
2044,723951,"Wysoka Osiedle",51.0532800400,17.0036759900
2045,723952,"Wysoka Osiedle",51.0531000400,17.0036249900
2049,121026,"Morwowa",51.0756785900,17.0524348500
2052,21026,"Morwowa",51.0772526500,17.0517399700
2054,21029,"Świeradowska",51.0771518800,17.0462618300
2055,21028,"Świeradowska",51.0770472100,17.0462380800
2073,329129,"Bukowina - skrzyżowanie",51.2050280000,17.1530480000
2074,329127,"Bukowina - skrzyżowanie",51.2051150000,17.1540560000
2075,329128,"Bukowina - skrzyżowanie",51.2043290000,17.1538310000
2076,326201,"Bierzyce - wieś",51.2380856400,17.1853070000
2077,326202,"Bierzyce - wieś",51.2383780200,17.1846981300
2080,326206,"Krakowiany",51.2641553400,17.1907125500
2081,326205,"Krakowiany",51.2638770600,17.1905641900
2086,326212,"JAKSONOWICE",51.2502089400,17.2446525900
